msg_id,thread_id,sent_at,from_addr,to_addr,subject,body
M00490,TH00245,2024-05-23,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-05,"Confirmed. We can supply 175.8 MT rice husk at Rs 2061 per MT, delivery by 23-May-2024."
M00491,TH00246,2024-05-11,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-05,We need 378.6 MT of mustard stalk. Can you commit by 11-May-2024?
M00492,TH00246,2024-05-11,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-05,"Confirmed. We can supply 378.6 MT mustard stalk at Rs 2443 per MT, delivery by 11-May-2024."
M00493,TH00247,2024-05-15,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2024-05,Please confirm availability of 347.0 MT rice husk for delivery by 15-May-2024.
M00494,TH00247,2024-05-15,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-05,"Yes sir, 347.0 MT available. Rate Rs 2105/MT. Will dispatch before 15-May-2024."
M00495,TH00248,2024-05-26,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2024-05,"Requirement 137.1 MT mustard stalk, delivery on or before 26-May-2024. Kindly confirm rate."
M00496,TH00248,2024-05-26,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-05,"Confirmed. We can supply 137.1 MT mustard stalk at Rs 2445 per MT, delivery by 26-May-2024."
M00497,TH00249,2024-05-12,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-05,Please confirm availability of 127.5 MT mustard stalk for delivery by 12-May-2024.
M00498,TH00249,2024-05-12,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-05,"Yes sir, 127.5 MT available. Rate Rs 2367/MT. Will dispatch before 12-May-2024."
M00499,TH00250,2024-05-27,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-05,"Requirement 190.6 MT rice husk, delivery on or before 27-May-2024. Kindly confirm rate."
M00500,TH00250,2024-05-27,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-05,Ok for 190.6 MT at Rs 2174 per tonne. Loading will start before 27-May-2024.
M00501,TH00251,2024-05-12,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-05,We need 201.6 MT of rice husk. Can you commit by 12-May-2024?
M00502,TH00251,2024-05-12,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-05,"Confirmed. We can supply 201.6 MT rice husk at Rs 2152 per MT, delivery by 12-May-2024."
M00503,TH00252,2024-06-14,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2024-06,Please confirm availability of 370.6 MT mustard stalk for delivery by 14-Jun-2024.
M00504,TH00252,2024-06-14,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-06,Ok for 370.6 MT at Rs 2509 per tonne. Loading will start before 14-Jun-2024.
M00505,TH00253,2024-06-15,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2024-06,We need 120.9 MT of mustard stalk. Can you commit by 15-Jun-2024?
M00506,TH00253,2024-06-15,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-06,"Confirmed. We can supply 120.9 MT mustard stalk at Rs 2558 per MT, delivery by 15-Jun-2024."
M00507,TH00254,2024-06-10,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-06,We need 397.5 MT of rice husk. Can you commit by 10-Jun-2024?
M00508,TH00254,2024-06-10,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,Accepted. 397.5 MT rice husk @ Rs 2140 PMT. Delivery 10-Jun-2024 positive.
M00509,TH00255,2024-06-27,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-06,"Requirement 212.0 MT rice husk, delivery on or before 27-Jun-2024. Kindly confirm rate."
M00510,TH00255,2024-06-27,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,Accepted. 212.0 MT rice husk @ Rs 2153 PMT. Delivery 27-Jun-2024 positive.
M00511,TH00256,2024-06-14,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2024-06,"Requirement 189.2 MT mustard stalk, delivery on or before 14-Jun-2024. Kindly confirm rate."
M00512,TH00256,2024-06-14,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-06,"Yes sir, 189.2 MT available. Rate Rs 2556/MT. Will dispatch before 14-Jun-2024."
M00513,TH00257,2024-06-13,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-06,Please confirm availability of 297.9 MT rice husk for delivery by 13-Jun-2024.
M00514,TH00257,2024-06-13,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,Ok for 297.9 MT at Rs 2144 per tonne. Loading will start before 13-Jun-2024.
M00515,TH00258,2024-06-16,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2024-06,We need 213.9 MT of rice husk. Can you commit by 16-Jun-2024?
M00516,TH00258,2024-06-16,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,"Yes sir, 213.9 MT available. Rate Rs 2202/MT. Will dispatch before 16-Jun-2024."
M00517,TH00259,2024-06-22,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-06,Please confirm availability of 161.9 MT rice husk for delivery by 22-Jun-2024.
M00518,TH00259,2024-06-22,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,"Yes sir, 161.9 MT available. Rate Rs 2207/MT. Will dispatch before 22-Jun-2024."
M00519,TH00260,2024-06-23,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2024-06,Please confirm availability of 218.0 MT mustard stalk for delivery by 23-Jun-2024.
M00520,TH00260,2024-06-23,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-06,Ok for 218.0 MT at Rs 2472 per tonne. Loading will start before 23-Jun-2024.
M00521,TH00261,2024-06-26,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-06,We need 282.1 MT of rice husk. Can you commit by 26-Jun-2024?
M00522,TH00261,2024-06-26,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,"Yes sir, 282.1 MT available. Rate Rs 2176/MT. Will dispatch before 26-Jun-2024."
M00523,TH00262,2024-06-11,purchase@marudharbiofuels.in,salasar@example.in,Requirement mustard stalk 2024-06,We need 218.2 MT of mustard stalk. Can you commit by 11-Jun-2024?
M00524,TH00262,2024-06-11,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-06,"Yes sir, 218.2 MT available. Rate Rs 2469/MT. Will dispatch before 11-Jun-2024."
M00525,TH00263,2024-06-23,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-06,We need 337.5 MT of rice husk. Can you commit by 23-Jun-2024?
M00526,TH00263,2024-06-23,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,Ok for 337.5 MT at Rs 2137 per tonne. Loading will start before 23-Jun-2024.
M00527,TH00264,2024-06-24,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-06,We need 292.6 MT of mustard stalk. Can you commit by 24-Jun-2024?
M00528,TH00264,2024-06-24,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-06,"Confirmed. We can supply 292.6 MT mustard stalk at Rs 2448 per MT, delivery by 24-Jun-2024."
M00529,TH00265,2024-06-24,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-06,"Requirement 127.8 MT rice husk, delivery on or before 24-Jun-2024. Kindly confirm rate."
M00530,TH00265,2024-06-24,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,"Confirmed. We can supply 127.8 MT rice husk at Rs 2195 per MT, delivery by 24-Jun-2024."
M00531,TH00266,2024-06-25,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-06,We need 237.5 MT of rice husk. Can you commit by 25-Jun-2024?
M00532,TH00266,2024-06-25,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-06,Accepted. 237.5 MT rice husk @ Rs 2191 PMT. Delivery 25-Jun-2024 positive.
M00533,TH00267,2024-07-22,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-07,Please confirm availability of 128.4 MT rice husk for delivery by 22-Jul-2024.
M00534,TH00267,2024-07-22,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Confirmed. We can supply 128.4 MT rice husk at Rs 2285 per MT, delivery by 22-Jul-2024."
M00535,TH00268,2024-07-24,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-07,We need 392.4 MT of mustard stalk. Can you commit by 24-Jul-2024?
M00536,TH00268,2024-07-24,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,Accepted. 392.4 MT mustard stalk @ Rs 2580 PMT. Delivery 24-Jul-2024 positive.
M00537,TH00269,2024-07-18,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2024-07,Please confirm availability of 149.6 MT mustard stalk for delivery by 18-Jul-2024.
M00538,TH00269,2024-07-18,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,"Yes sir, 149.6 MT available. Rate Rs 2653/MT. Will dispatch before 18-Jul-2024."
M00539,TH00270,2024-07-17,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2024-07,"Requirement 406.2 MT mustard stalk, delivery on or before 17-Jul-2024. Kindly confirm rate."
M00540,TH00270,2024-07-17,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,Ok for 406.2 MT at Rs 2565 per tonne. Loading will start before 17-Jul-2024.
M00541,TH00271,2024-07-16,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2024-07,Please confirm availability of 226.8 MT rice husk for delivery by 16-Jul-2024.
M00542,TH00271,2024-07-16,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Yes sir, 226.8 MT available. Rate Rs 2232/MT. Will dispatch before 16-Jul-2024."
M00543,TH00272,2024-07-21,purchase@marudharbiofuels.in,new@example.in,Requirement mustard stalk 2024-07,Please confirm availability of 247.7 MT mustard stalk for delivery by 21-Jul-2024.
M00544,TH00272,2024-07-21,new@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,"Confirmed. We can supply 247.7 MT mustard stalk at Rs 2578 per MT, delivery by 21-Jul-2024."
M00545,TH00273,2024-07-10,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-07,Please confirm availability of 285.9 MT rice husk for delivery by 10-Jul-2024.
M00546,TH00273,2024-07-10,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,Ok for 285.9 MT at Rs 2242 per tonne. Loading will start before 10-Jul-2024.
M00547,TH00274,2024-07-19,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-07,Please confirm availability of 150.8 MT rice husk for delivery by 19-Jul-2024.
M00548,TH00274,2024-07-19,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Confirmed. We can supply 150.8 MT rice husk at Rs 2205 per MT, delivery by 19-Jul-2024."
M00549,TH00275,2024-07-15,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2024-07,We need 211.3 MT of rice husk. Can you commit by 15-Jul-2024?
M00550,TH00275,2024-07-15,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,Ok for 211.3 MT at Rs 2330 per tonne. Loading will start before 15-Jul-2024.
M00551,TH00276,2024-07-20,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2024-07,"Requirement 196.0 MT rice husk, delivery on or before 20-Jul-2024. Kindly confirm rate."
M00552,TH00276,2024-07-20,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Yes sir, 196.0 MT available. Rate Rs 2326/MT. Will dispatch before 20-Jul-2024."
M00553,TH00277,2024-07-11,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-07,"Requirement 308.9 MT rice husk, delivery on or before 11-Jul-2024. Kindly confirm rate."
M00554,TH00277,2024-07-11,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Confirmed. We can supply 308.9 MT rice husk at Rs 2225 per MT, delivery by 11-Jul-2024."
M00555,TH00278,2024-07-15,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-07,"Requirement 146.4 MT rice husk, delivery on or before 15-Jul-2024. Kindly confirm rate."
M00556,TH00278,2024-07-15,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Yes sir, 146.4 MT available. Rate Rs 2294/MT. Will dispatch before 15-Jul-2024."
M00557,TH00279,2024-07-11,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2024-07,"Requirement 404.5 MT rice husk, delivery on or before 11-Jul-2024. Kindly confirm rate."
M00558,TH00279,2024-07-11,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Yes sir, 404.5 MT available. Rate Rs 2282/MT. Will dispatch before 11-Jul-2024."
M00559,TH00280,2024-07-23,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2024-07,"Requirement 193.6 MT rice husk, delivery on or before 23-Jul-2024. Kindly confirm rate."
M00560,TH00280,2024-07-23,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Yes sir, 193.6 MT available. Rate Rs 2333/MT. Will dispatch before 23-Jul-2024."
M00561,TH00281,2024-07-22,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2024-07,Please confirm availability of 409.0 MT mustard stalk for delivery by 22-Jul-2024.
M00562,TH00281,2024-07-22,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,"Yes sir, 409.0 MT available. Rate Rs 2580/MT. Will dispatch before 22-Jul-2024."
M00563,TH00282,2024-07-14,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2024-07,Please confirm availability of 385.2 MT mustard stalk for delivery by 14-Jul-2024.
M00564,TH00282,2024-07-14,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,"Yes sir, 385.2 MT available. Rate Rs 2617/MT. Will dispatch before 14-Jul-2024."
M00565,TH00283,2024-07-26,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2024-07,Please confirm availability of 402.6 MT mustard stalk for delivery by 26-Jul-2024.
M00566,TH00283,2024-07-26,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,"Yes sir, 402.6 MT available. Rate Rs 2616/MT. Will dispatch before 26-Jul-2024."
M00567,TH00284,2024-07-11,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-07,"Requirement 323.8 MT rice husk, delivery on or before 11-Jul-2024. Kindly confirm rate."
M00568,TH00284,2024-07-11,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,Accepted. 323.8 MT rice husk @ Rs 2249 PMT. Delivery 11-Jul-2024 positive.
M00569,TH00285,2024-07-24,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2024-07,"Requirement 255.0 MT rice husk, delivery on or before 24-Jul-2024. Kindly confirm rate."
M00570,TH00285,2024-07-24,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,Ok for 255.0 MT at Rs 2321 per tonne. Loading will start before 24-Jul-2024.
M00571,TH00286,2024-07-15,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2024-07,We need 378.8 MT of mustard stalk. Can you commit by 15-Jul-2024?
M00572,TH00286,2024-07-15,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,Ok for 378.8 MT at Rs 2618 per tonne. Loading will start before 15-Jul-2024.
M00573,TH00287,2024-07-14,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2024-07,We need 198.5 MT of mustard stalk. Can you commit by 14-Jul-2024?
M00574,TH00287,2024-07-14,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-07,Ok for 198.5 MT at Rs 2636 per tonne. Loading will start before 14-Jul-2024.
M00575,TH00288,2024-07-24,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2024-07,Please confirm availability of 287.0 MT rice husk for delivery by 24-Jul-2024.
M00576,TH00288,2024-07-24,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-07,"Yes sir, 287.0 MT available. Rate Rs 2286/MT. Will dispatch before 24-Jul-2024."
M00577,TH00289,2024-08-14,purchase@marudharbiofuels.in,om@example.in,Requirement rice husk 2024-08,"Requirement 287.6 MT rice husk, delivery on or before 14-Aug-2024. Kindly confirm rate."
M00578,TH00289,2024-08-14,om@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-08,Accepted. 287.6 MT rice husk @ Rs 2358 PMT. Delivery 14-Aug-2024 positive.
M00579,TH00290,2024-08-21,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2024-08,Please confirm availability of 341.2 MT mustard stalk for delivery by 21-Aug-2024.
M00580,TH00290,2024-08-21,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-08,Accepted. 341.2 MT mustard stalk @ Rs 2725 PMT. Delivery 21-Aug-2024 positive.
M00581,TH00291,2024-08-20,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2024-08,Please confirm availability of 299.1 MT mustard stalk for delivery by 20-Aug-2024.
M00582,TH00291,2024-08-20,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-08,Ok for 299.1 MT at Rs 2691 per tonne. Loading will start before 20-Aug-2024.
M00583,TH00292,2024-08-15,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2024-08,Please confirm availability of 337.9 MT rice husk for delivery by 15-Aug-2024.
M00584,TH00292,2024-08-15,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-08,Ok for 337.9 MT at Rs 2264 per tonne. Loading will start before 15-Aug-2024.
M00585,TH00293,2024-08-25,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2024-08,"Requirement 235.1 MT mustard stalk, delivery on or before 25-Aug-2024. Kindly confirm rate."
M00586,TH00293,2024-08-25,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2024-08,Accepted. 235.1 MT mustard stalk @ Rs 2646 PMT. Delivery 25-Aug-2024 positive.
M00587,TH00294,2024-08-22,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2024-08,"Requirement 418.6 MT rice husk, delivery on or before 22-Aug-2024. Kindly confirm rate."
M00588,TH00294,2024-08-22,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2024-08,"Yes sir, 418.6 MT available. Rate Rs 2267/MT. Will dispatch before 22-Aug-2024."
